"logFC" "logCPM" "F" "PValue" "FDR"
"RILPL1" 2.18678913580714 5.69930879875869 83.4720717989122 3.40173525744165e-06 0.00029051853846919
"CTNND2" -4.20604011118252 6.32426902935502 83.2546208200856 3.44228408543462e-06 0.000292733589464018
"MYH6" 7.54535478676234 6.79384476937479 83.193754451151 3.4537376433803e-06 0.000292733589464018
"DENND2C" 3.63695686379442 3.49810838469462 83.0196189935925 3.48675881934019e-06 0.000294421390380451
"MRPS18B" 2.96721086207185 6.0841018528075 82.7414774575015 3.54029104648974e-06 0.000297822011967064
"CHL1" -6.99565069946252 5.70254109131227 82.581422824039 3.5715423043867e-06 0.000299329894398618
"LOC105377984" 11.7040760087576 2.19668387804062 122.969436137428 3.59061357718515e-06 0.000299809559692028
"CAPN5" -3.46941796971123 4.55727737412626 82.1663696232273 3.65413618696772e-06 0.000303983529242525
"PFKM" 4.55971292799252 9.53428770817419 82.0783675182622 3.67194124552086e-06 0.000304337536220089
"SAMM50" 2.91870198186808 6.08238364142924 81.4612029343615 3.79977406634505e-06 0.000312838993874472
"TPM3" 5.37852564652197 10.1473850564029 81.4489261757417 3.80237056799478e-06 0.000312838993874472
"FHL3" 4.61580505679283 8.85948070822036 81.0978886896153 3.87752183832401e-06 0.000317857729965678
"AK4" -3.44000862594381 5.4327242647596 80.7025926105784 3.96428996336896e-06 0.000322678368128174
"KLHL30" 7.3839833635839 6.7867899931547 80.699127657742 3.96506075434647e-06 0.000322678368128174
"TBC1D4" 4.50517232075346 6.92112419508006 80.5769726331693 3.99234971876072e-06 0.000323182647834137
"ZBTB43" 2.89486768642873 5.85004698589396 80.53527323397 4.0017167011309e-06 0.000323182647834137
"UBFD1" 2.34596293960996 6.64110734539114 80.445239077418 4.02203116022972e-06 0.000323182647834137
"USP6" 6.64552776540009 5.63831395849783 80.367071222483 4.03976852350023e-06 0.000323182647834137
"ASB12" 6.55319344606351 3.39683611655379 80.3519945984529 4.04320039363308e-06 0.000323182647834137
"FAM83D" -8.07688875850804 5.22820485106783 80.265603573834 4.06293297105019e-06 0.00032360828887503
"POLDIP2" 2.33801446037254 7.38107596194969 80.0211999317606 4.11938557945815e-06 0.000326279971947885
"FAT1" -3.53370239438857 5.74848755461869 79.9948442423749 4.1255292299185e-06 0.000326279971947885
"NCAM2" -3.91688071450491 4.75172290829473 79.7313500634234 4.1875587957854e-06 0.000328999233896864
"MYOZ2" 7.20850218482604 6.25465535245022 79.699760229404 4.19507020753399e-06 0.000328999233896864
"DACT3" -5.61962916395143 5.75963424252705 79.6629022955877 4.20385468716442e-06 0.000328999233896864
"ZNF106" 4.02394101694655 9.28620093971686 79.1459403515936 4.32941794498985e-06 0.000335138428675983
"ASB8" 3.49124657573069 6.40119803826903 79.1053953739883 4.33945458407642e-06 0.000335138428675983
"LOC105371224" 4.33249894738591 4.87300916888989 79.0985125884137 4.34116113932412e-06 0.000335138428675983
"EGLN1" 3.69996420711766 8.25969238564771 79.0951985981882 4.34198311494194e-06 0.000335138428675983
"GALNT12" -5.73861007942053 3.91949232590365 78.7821093276597 4.42048754888422e-06 0.000339126323483339
"RGS2" -5.37106542063798 6.65408059928775 78.7424714439262 4.43054727126879e-06 0.000339126323483339
"ATP2A1" 9.87859662009209 9.82468735115846 78.7040038629316 4.44033622718993e-06 0.000339126323483339
"SLC7A6" 3.02207851180978 7.5888828999805 78.6503099544984 4.45404324952518e-06 0.000339126323483339
"NUDT8" 3.57071375215769 2.61143102609113 78.5553552454193 4.47840771405142e-06 0.000339222243298072
"ERBB3" -4.37021662875765 4.72697423878358 78.5277981133679 4.48550849292228e-06 0.000339222243298072
"TOX" -6.06093334984424 3.36665446053045 78.4377303028993 4.50881101127867e-06 0.000339401296284257
"CD101" -4.97450058094631 5.58808311747658 78.4019920008625 4.51809748403868e-06 0.000339401296284257
"PCNT" 4.79323915222009 8.7299926714008 78.225910921382 4.56418764487292e-06 0.000341720728971635
"CYS1" -6.27255838607609 3.2199073527285 78.1593076107644 4.58176816878639e-06 0.000341897325046881
"NR2F1-AS1" -5.11417910540463 3.79989315586442 77.7743951646444 4.68497397296914e-06 0.000347737444949157
"LRRC14B" 8.50245565010765 4.1209726709919 77.7522525789799 4.69099531719846e-06 0.000347737444949157
"GAPDHP65" 3.68023737675151 6.24421327103471 77.3413103780534 4.80444659147935e-06 0.000354975904247426
"LOC105375790" 6.63883696406631 0.457161624139893 76.9666478196863 4.91075871196131e-06 0.000360788804823912
"IDI2" 5.74791070960854 5.92454437321894 76.898490165701 4.93040063794594e-06 0.000360788804823912
"ZNF83" -2.82219793172509 6.04482738817987 76.8953411435518 4.93131040830511e-06 0.000360788804823912
"JAKMIP2" -7.00037272520243 4.00681054212072 76.4903079483037 5.05002265004756e-06 0.000368274541372462
"WHRN" -5.09931208940842 4.86355467929167 76.1901843177629 5.1402001131436e-06 0.000372741844802184
"DAPK2" 4.58448608642356 5.73645833959178 76.1611445185663 5.1490276382768e-06 0.000372741844802184
"MRPS15" 2.23541508292606 6.0395048723296 76.1081520207931 5.16518318776037e-06 0.000372741844802184
"GRIK5" -5.11067823362569 4.82808450985947 76.0338242010461 5.18794561708673e-06 0.000372741844802184
"RARRES2" -4.54076725900449 5.98400454201226 76.0132856842766 5.19425659690502e-06 0.000372741844802184
"YIPF7" 6.71554120125729 2.62834027802835 75.6883162846598 5.29534689279132e-06 0.000378785944455369
"DUSP27" 11.682402933694 6.16266796026141 75.4272776664148 5.37826120048538e-06 0.000383495634362229
"CDH2" -4.81089095850164 4.34640688613091 75.2996868934387 5.41935395687593e-06 0.000385202877295539
"CCDC74A" -4.12312656051089 2.60003837478705 74.7368030884836 5.60519413202498e-06 0.000396218819879086
"MACROD1" 3.41712435314439 6.2890467166079 74.7072451464305 5.61516224422498e-06 0.000396218819879086
"RNF123" 3.18460045258575 7.0377853261587 74.6196132460236 5.64484032022243e-06 0.000396218819879086
"MYL3" 9.09240565344441 7.59689520669328 74.61944761337 5.64489659237378e-06 0.000396218819879086
"MFSD2A" -3.59402350634253 3.84102162435005 74.3641192236498 5.73244715216285e-06 0.000397418064934538
"LOC105371009" -8.33626708809581 2.52203346176636 74.2617166726024 5.76801704997881e-06 0.000397418064934538
"LRRC38" 10.8150792761004 4.21216860655102 74.230283588294 5.77898846718851e-06 0.000397418064934538
"LOC101928409" -6.18772502224175 3.70345206808679 74.2111227438189 5.78568864737407e-06 0.000397418064934538
"LOC101448202" -4.97982728918018 1.03390577095305 74.2044468179684 5.78802527753949e-06 0.000397418064934538
"ROR2" -5.94347489900395 4.57937061354692 74.1686788161158 5.80056365965006e-06 0.000397418064934538
"ABCB1" -3.56077390654425 3.71853210503359 74.1653542391527 5.8017307343954e-06 0.000397418064934538
"APLP1" -4.73959465519815 6.76186901264195 74.1602255344765 5.80353169042021e-06 0.000397418064934538
"KLHL21" 2.92985989423366 7.92272992813806 73.9913435585563 5.86321102406707e-06 0.000400284446235777
"MYLK-AS1" -4.21712498291112 2.53072720943398 73.8038178290301 5.93034271176992e-06 0.000403640689845649
"GLI3" -3.17775286163458 4.51433431279662 73.6102974602551 6.00058864751981e-06 0.000406473839449842
"PREP" 2.71274742824013 5.9318374239907 73.5895973584686 6.00816146642392e-06 0.000406473839449842
"SLC7A6OS" 2.4802918685495 5.41172236483865 73.3265337218574 6.10540421424202e-06 0.000411812264432703
"FXR1" 2.83289340174403 7.97296662220387 73.2277348558898 6.14241224236595e-06 0.000412338226568652
"TMEM200C" -6.17297027846835 2.391656036678 73.2077843184166 6.14991789771152e-06 0.000412338226568652
"LOC105373116" 5.13820381814839 3.10869878511034 72.8345861601223 6.29236710385939e-06 0.000420412861675463
"EPS15L1" 2.06448795047494 6.32317577257374 72.7948041827277 6.30778390920401e-06 0.000420412861675463
"SH2D1B" 8.37534641713764 3.0694485596952 72.7171161415766 6.33802127759219e-06 0.000421178390284018
"BOLL" 8.23998177447436 0.435295959103725 72.5309628313741 6.41118473807827e-06 0.000424292773983839
"PLPP4" -6.40383204138428 2.61612275073121 72.5019769543849 6.4226678756291e-06 0.000424292773983839
"HIF1AN" 2.22680543136883 6.50996990528538 72.061090946327 6.60040724719062e-06 0.000434755856830347
"SDK2" -4.41291654173281 2.52207864093963 71.8581976565323 6.68417982142509e-06 0.000438443177045641
"VAT1L" -6.19113851102173 3.77005005722292 71.8034539916903 6.70700083999187e-06 0.000438443177045641
"AMPD1" 11.4795628870311 7.09171687223029 71.7844418961021 6.71494826159568e-06 0.000438443177045641
"PLA2G4F" 7.88812324643907 3.11342821350236 71.6571907410887 6.76843327109063e-06 0.000440249698699621
"METTL24" -8.14816058826424 2.89468946860229 71.5485430790995 6.8145035398313e-06 0.000440249698699621
"VDAC1P1" 3.34988704896009 4.75003427392913 71.4872140388776 6.84067507144749e-06 0.000440249698699621
"NR2F1" -5.59105162962127 5.17662863046133 71.431467157724 6.86456905939429e-06 0.000440249698699621
"BEX1" -6.73317312983838 5.64540916781158 71.4130246225552 6.87249583119352e-06 0.000440249698699621
"USP24" 2.26133916118271 7.17506741080463 71.412962657347 6.87252248289849e-06 0.000440249698699621
"MYLK2" 11.3479761327078 8.08327895515777 71.3616539051018 6.89463334735365e-06 0.000440249698699621
"PROB1" 6.12458907902325 4.98369126995011 71.3505701409122 6.89942094930175e-06 0.000440249698699621
"IGFN1" 10.4003387126774 9.43780213632262 71.2815179772292 6.92933774839233e-06 0.000440906105287933
"CDON" -4.0805961103053 4.37757836202275 70.9876505379256 7.05840742096655e-06 0.000447849969159123
"PFKFB1" 7.96498267699904 3.06460170211096 70.8488620187979 7.12036572468079e-06 0.000450508548005789
"SLC24A5" -4.42502475720863 2.72294637820412 70.6062166262861 7.23026166000238e-06 0.000454310068023506
"ACADS" 2.78337710557751 6.03456313100969 70.6008355633775 7.23272173504664e-06 0.000454310068023506
"PKM" 3.22873547013389 10.3491594443084 70.5648633234019 7.2491930560102e-06 0.000454310068023506
"GAP43" -6.06536192119477 6.50892867158466 70.5353869497571 7.26272350883058e-06 0.000454310068023506
"C1orf43" 2.21175062465988 7.60690549529341 70.4944118703151 7.28158249803937e-06 0.000454310068023506
"LRRC3" -3.99580770228849 3.09745555981491 70.4379920883756 7.30764613331951e-06 0.000454673240444569
"LOC105377896" -8.496709037506 1.33432691621426 70.2859429225067 7.37844533364199e-06 0.000457555848628218
"NRXN1" -7.20892395803543 5.37853070517222 70.2512414842544 7.39471853666547e-06 0.000457555848628218
"SEMA4D" 2.67297805736731 6.36265434208618 70.1232608566931 7.45510798893534e-06 0.0004586961303947
"GLB1L2" -3.66113353929465 3.59264254983075 70.0604807487514 7.48494769451694e-06 0.0004586961303947
"CASQ1" 8.09625787781849 8.89563717435551 70.0481557581677 7.49082262403955e-06 0.0004586961303947
"FAM184A" -3.24127871645544 3.67299980241634 70.0082782179299 7.50986888118964e-06 0.0004586961303947
"AFF3" -3.81610294665426 3.88984312151038 69.9970200639961 7.51525648836871e-06 0.0004586961303947
"ALDH1L1-AS2" 5.59424738430873 1.99021927285384 69.8448557464782 7.58853137814126e-06 0.000461913288033688
"ADAM19" -3.91262407831537 5.0898590594298 69.7161991128474 7.65115503322762e-06 0.000463621683093607
"SH3BGRL" -3.27500784903555 6.46046952623673 69.7024579833042 7.65788007781168e-06 0.000463621683093607
"MYLPF" 11.0601518605771 8.83146767959979 69.6311138566318 7.6929106982828e-06 0.000464490503210027
"COL16A1" -4.48936032396262 7.06354907085128 69.4425556849827 7.78642318998635e-06 0.000468096739082241
"EGF" 7.96634626762547 5.33709527822425 69.3955485461498 7.80994742288236e-06 0.000468096739082241
"SLC4A8" -4.16163763890087 4.05030576139891 69.350250446597 7.83269702355709e-06 0.000468096739082241
"CADM3" -4.54501757351344 6.37967678225696 69.3436887570456 7.83599901584625e-06 0.000468096739082241
"TRNS1" 4.96902998345631 8.69491671955708 69.228270311988 7.89435390837468e-06 0.000470331785506641
"SOX2" -7.05631323801947 4.91007330696316 69.1463159646912 7.93610592804959e-06 0.000471568453042121
"FYB2" 10.3682511381257 2.52467616568605 69.0386272718786 7.99137154239469e-06 0.000471632068167092
"DNAJC6" -3.13266641676833 5.0948174668185 69.0359068831744 7.992773603207e-06 0.000471632068167092
"MYOCD" -5.63691469077528 5.09996737697396 69.0215653076665 8.00016998226536e-06 0.000471632068167092
"P2RY2" 5.8312048729949 4.9273332976812 68.9423804244384 8.04115600075289e-06 0.000472807342756311
"LOC107984670" 5.67838531575671 3.49793181511802 68.8128676894684 8.10873548379403e-06 0.000475536051439942
"TMEM38A" 5.94836887776558 6.27661087354559 68.7228782163088 8.1560928216754e-06 0.000477067710592842
"ANOS1" 4.28106607633232 4.15226024030141 68.5651713373837 8.23988884389578e-06 0.000479664689501554
"TMEM11" 2.35120276753096 5.21325129894715 68.5553504448605 8.24514112688785e-06 0.000479664689501554
"MXRA7" -2.57014647116121 7.29757736315317 68.519109324638 8.26455789310812e-06 0.000479664689501554
"FBXO40" 11.1353781390631 5.6211409838499 68.4526480822939 8.30030818438317e-06 0.000480497995178944
"BTBD1" 3.05352177561951 7.48804195396337 68.3736024524707 8.34306939036441e-06 0.000481731829246722
"CHRNA1" 13.7177987213529 6.61082653820304 68.2725745806929 8.39810734453216e-06 0.00048264137083197
"CD300LG" 4.26862899291905 3.66794035461847 68.2471825653195 8.41200876957697e-06 0.00048264137083197
"GPR137B" -2.82100640192539 4.41548730189352 68.2107974234214 8.43197673508286e-06 0.00048264137083197
"SIRT2" 2.23298255287105 7.37552027319304 68.1875336332387 8.44477355135408e-06 0.00048264137083197
"ITGB8" -5.0883666340402 4.96353985411714 68.1234692887956 8.48013421041781e-06 0.00048343221954364
"ARHGAP36" 6.89413704105851 1.61631382831976 67.9725248375676 8.56415292199281e-06 0.000486985920964255
"LOC105375634" -5.25440777378958 1.8023025369968 67.8676579337674 8.62311164323765e-06 0.000489100279340305
"TPM3P5" 5.97254126855511 6.11424958913046 67.7191113709791 8.70746303847809e-06 0.000492640622940192
"SOD3" -3.64474421960925 6.36306603619904 67.6288707454587 8.75918867304027e-06 0.000494321951721501
"SORCS2" -3.94059960073114 4.39302300185343 67.3831233265167 8.90192854860234e-06 0.000501118338672073
"AGPAT4" -3.00599583009166 4.91135318535904 67.323497779349 8.93698068076985e-06 0.000501833807676929
"TACC2" 3.31973739874395 8.81010892896339 67.2173126118522 8.99981440708163e-06 0.000504101823933817
"PDLIM4" -5.48105570139562 6.16712499683703 67.1733774512965 9.0259672671741e-06 0.000504309081562183
"ADAMTS8" -5.00731457225092 3.87859485574431 67.1126569411738 9.06226188511482e-06 0.000505080556331424
"LOC101929609" 3.30187228219632 3.45392969843685 66.899360645023 9.19115016329984e-06 0.000510996098559103
"CD81" -2.47185714212171 8.75426598672652 66.8328157651198 9.23181004363793e-06 0.000511989346642349
"GPR173" -3.92827888073247 3.46384923924568 66.7016226294079 9.31260426437446e-06 0.000514537084661651
"ADGRB3" -4.82315710653186 3.86907641412332 66.6601441251006 9.33832461218758e-06 0.000514537084661651
"RXRA" 2.50171840113121 7.47519611416583 66.6470319613081 9.34647302176901e-06 0.000514537084661651
"PLPP7" 3.77162608983328 5.82141825970789 66.5422433981703 9.41189984005444e-06 0.000516872083881327
"SDC3" -3.766071217636 7.2167408005196 66.4223198147208 9.4874513738049e-06 0.000519750354407395
"SPTB" 6.574670140758 8.62683182744887 66.2447902818623 9.60063357226632e-06 0.000523792385588785
"HAS1" -7.76176048011841 1.78375971653061 66.1923196239241 9.63439509581322e-06 0.000523792385588785
"PTGS2" -6.11154458292731 4.55834081763618 66.1802777947971 9.64216331051583e-06 0.000523792385588785
"GNAZ" -2.95138347234405 4.8807012715332 66.1611558059143 9.65451438643681e-06 0.000523792385588785
"TIMP2" -2.51751109333806 8.28565531188335 66.097148793772 9.69599532997679e-06 0.000524067496898489
"CHODL" -4.20984818431136 1.19290057221699 66.0813761266367 9.70624988690493e-06 0.000524067496898489
"DIAPH1" 3.59694931983553 7.66344040653012 65.8946754776017 9.82862592916991e-06 0.000529402318933059
"SLC4A11" 5.13068363736634 3.51784680776982 65.8206047064397 9.877688706802e-06 0.000530772167568133
"SMPDL3A" 2.9783591814132 3.96230470156314 65.7358947801351 9.93415892039137e-06 0.000531276145676337
"CADM4" -2.57417742658296 5.90699621387461 65.7355727967185 9.93437430141408e-06 0.000531276145676337
"TMED3" -2.76099018657923 3.98541625220461 65.6655085242352 9.98137508037164e-06 0.000531933639961912
"UBR3" 2.93792443056997 7.26030632806702 65.6467054983222 9.99403392831695e-06 0.000531933639961912
"PABPC4" 2.77483772850092 8.13326530887457 65.4700286239265 1.01139237069275e-05 0.000536313769776934
"FBXO17" -2.90675717570068 3.96869317709652 65.455172081496 1.01240834506665e-05 0.000536313769776934
"MARCKS" -2.84101468087682 6.47206023348903 65.3380833503744 1.02045849318985e-05 0.000539306310953819
"AFAP1L2" -3.11065797754161 4.53461196609264 65.2512645529372 1.02647707241872e-05 0.000540675127406372
"MFAP4" -3.59766126432847 6.93556696950759 65.2313606298291 1.02786287076497e-05 0.000540675127406372
"PITX2" 9.2235761678439 4.2049348216999 92.9661906236265 1.0351674497721e-05 0.00054257073165682
"DMRT2" 5.59676055057857 0.681735875749596 65.1109015562039 1.03629777784059e-05 0.00054257073165682
"FAM102A" -3.48738409438013 6.15005086574649 64.9791260068373 1.04562031150851e-05 0.000544080510368756
"DPP10" -8.06787233779171 3.45636760145894 64.974259349815 1.04596652627867e-05 0.000544080510368756
"TUBB3" -4.37864517960727 6.19908419559902 64.9674886458247 1.04644842384267e-05 0.000544080510368756
"PENK" -5.8535873699384 4.05263373373946 64.6088452230022 1.07235918209381e-05 0.00055517306276395
"PCSK1N" -6.54842648587929 6.71059271364807 64.601063805763 1.07292983246047e-05 0.00055517306276395
"ATPAF1" 2.19404231253414 6.38388893379355 64.5701803259262 1.07519826500298e-05 0.00055517306276395
"MRGPRF" -4.82791701060525 6.27363606600419 64.4833188391072 1.08160924533283e-05 0.000557202414206899
"SLC22A5" 3.1455274418845 5.66299780738179 64.3842863169862 1.08897451861925e-05 0.000558007674472676
"FAXC" -6.83977052091228 3.78785089645205 64.3475294430261 1.09172349784155e-05 0.000558007674472676
"ACSS2" 2.30992746564079 6.40252561418487 64.2932183951198 1.09580056248964e-05 0.000558007674472676
"LOC105369194" -3.6312382338499 1.48379516331682 64.2694743620934 1.09758873033464e-05 0.000558007674472676
"GYG2" -3.50742207746825 2.74933274450208 64.2563691966658 1.09857718086493e-05 0.000558007674472676
"NRSN2" -3.44678615447598 5.85779155975598 64.243302463412 1.09956379512933e-05 0.000558007674472676
"KIAA1211" -4.94212742387491 2.39617724466318 64.2300865708111 1.10056275228795e-05 0.000558007674472676
